length,size,time_CEP_CES_AUT,time_CEP_AUT,time_CES_CEP_AUT,time_AUT
10.0,2000.0,1.434546947479248,1.5796561241149902,2.078735113143921,2.820057511329651
14.0,2000.0,2.833762049674988,3.358800530433655,4.841294527053833,7.243133902549744
18.0,2000.0,5.2110360860824585,6.9223068952560425,9.84363853931427,18.381571531295776
22.0,2000.0,9.243784546852112,13.22606909275055,17.14382779598236,40.42396104335785
26.0,2000.0,15.83199381828308,25.35707950592041,30.4056453704834,95.6407585144043
30.0,2000.0,23.89504444599152,49.07463800907135,49.25281345844269,226.0967390537262
34.0,2000.0,35.50976610183716,105.40929079055786,82.98296809196472,605.5664048194885
