length,size,time_CEP_CES_AUT,time_CEP_AUT,time_CES_CEP_AUT,time_AUT,time_CES_AUT_m
10.0,2000.0,0.5320589542388916,0.6397759914398193,1.1744921207427979,1.9113507270812988,1.2735841274261475
14.0,2000.0,1.2034327983856201,1.7689051628112793,2.7403409481048584,5.673396825790405,2.989915132522583
18.0,2000.0,2.4882140159606934,4.085861921310425,6.252825021743774,14.96369194984436,6.654811143875122
22.0,2000.0,4.424783945083618,8.354841232299805,12.674787044525146,35.60776495933533,13.048029899597168
26.0,2000.0,7.783774137496948,17.23840308189392,21.681396007537842,83.52515292167664,23.656291961669922
30.0,2000.0,13.782649040222168,38.23722696304321,38.65341401100159,215.95321702957153,41.19711899757385
34.0,2000.0,22.63169574737549,95.94223618507385,63.675163984298706,607.2356069087982,68.25254702568054
