length,size,time_AUT,time_ALL
10.0,2000.0,2.725085139274597,1.3258028030395508
20.0,2000.0,27.185173511505127,6.836869478225708
30.0,2000.0,229.01044058799744,24.49388039112091
40.0,2000.0,2874.9352210760117,71.35171496868134
50.0,2000.0,220522.9283387661,252.75167107582092
